,Age,Fare,Sex,sibsp,Parch,Pclass,Embarked,X2urvived
1479,0.5,0.060507970265993034,0.0,0.0,0.0,1.0,0.0,1
1480,0.4875,0.015468569817999833,0.0,0.0,0.0,3.0,2.0,1
1481,0.225,0.014630827210317115,1.0,0.0,0.0,3.0,2.0,1
1482,0.35,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1483,0.35,0.030253985132996517,1.0,1.0,0.0,3.0,1.0,1
1484,0.008375,0.028302115124416098,0.0,1.0,1.0,2.0,2.0,1
1485,0.1375,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1486,0.5625,0.05123658772523604,1.0,1.0,1.0,2.0,2.0,1
1487,0.4125,0.17566830077223786,1.0,1.0,0.0,1.0,1.0,1
1488,0.3625,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1489,0.35,0.015126992566498259,1.0,0.0,0.0,3.0,1.0,1
1490,0.4,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1491,0.3375,0.10364429745562033,0.0,1.0,0.0,1.0,2.0,1
1492,0.5875,0.10257896680493714,1.0,1.0,1.0,1.0,2.0,1
1493,0.4375,1.0,0.0,0.0,0.0,1.0,0.0,1
1494,0.35,0.04538097769949478,1.0,2.0,0.0,3.0,1.0,1
1495,0.3375,0.013614293309848433,0.0,0.0,0.0,3.0,2.0,1
1496,0.625,0.020494635090094415,1.0,0.0,0.0,2.0,2.0,1
1497,0.3625,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1498,0.6125,0.11111839809247648,0.0,1.0,0.0,1.0,0.0,1
1499,0.275,0.12999454257145598,1.0,1.0,0.0,1.0,2.0,1
1500,0.45,1.0,0.0,0.0,1.0,1.0,0.0,1
1501,0.35,0.04364049521284361,1.0,1.0,1.0,3.0,0.0,1
1502,0.075,0.06441171028315387,1.0,0.0,1.0,2.0,2.0,1
1503,0.4,0.11027245763075773,0.0,0.0,0.0,3.0,2.0,1
1504,0.05,0.03259622914329302,1.0,1.0,1.0,3.0,2.0,1
1505,0.3625,0.015411575213749284,0.0,0.0,0.0,3.0,0.0,1
1506,0.7,0.16231419173453318,1.0,0.0,1.0,1.0,0.0,1
1507,0.275,0.10735285047192313,1.0,0.0,1.0,1.0,2.0,1
1508,0.2375,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1509,0.3375,0.10364429745562033,0.0,1.0,0.0,1.0,2.0,1
1510,0.5125,0.2625265161540666,1.0,0.0,0.0,1.0,0.0,1
1511,0.775,0.020494635090094415,0.0,0.0,0.0,2.0,2.0,1
1512,0.725,0.2995388511917728,1.0,0.0,1.0,1.0,2.0,1
1513,0.3375,0.1497654242623688,0.0,0.0,0.0,1.0,0.0,1
1514,0.4125,0.10364429745562033,1.0,1.0,0.0,1.0,2.0,1
1515,0.525,0.05130978285055781,0.0,0.0,0.0,1.0,2.0,1
1516,0.6,0.050610427826483444,1.0,0.0,0.0,1.0,2.0,1
1517,0.425,0.06343577527886367,1.0,1.0,1.0,2.0,2.0,1
1518,0.35,0.015281580671177828,1.0,0.0,0.0,3.0,1.0,1
1519,0.375,0.16883675574220638,1.0,0.0,0.0,1.0,2.0,1
1520,0.35,0.01537917417160685,1.0,0.0,0.0,3.0,1.0,1
1521,0.35,0.057970539254838485,0.0,0.0,0.0,1.0,0.0,1
1522,0.3,0.025374310111545468,1.0,0.0,0.0,2.0,2.0,1
1523,0.3375,0.016908073949327893,0.0,0.0,0.0,3.0,2.0,1
1524,0.5125,0.0380614651673182,1.0,0.0,1.0,2.0,2.0,1
1525,0.1375,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1526,0.3,0.09662576327876685,1.0,0.0,0.0,1.0,0.0,1
1527,0.4375,0.051822148727810165,0.0,0.0,0.0,1.0,0.0,1
1528,0.7,0.16231419173453318,1.0,0.0,1.0,1.0,0.0,1
1529,0.1125,0.031034733136428686,0.0,1.0,1.0,3.0,2.0,1
1530,0.3,0.5133418122566505,1.0,3.0,2.0,1.0,2.0,1
1531,0.3,0.09662576327876685,1.0,0.0,0.0,1.0,0.0,1
1532,0.3,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1533,0.35,0.015126992566498259,0.0,0.0,0.0,3.0,1.0,1
1534,0.0375,0.03659756266088288,0.0,1.0,1.0,2.0,2.0,1
1535,0.0875,0.05123658772523604,1.0,0.0,2.0,2.0,2.0,1
1536,0.2875,0.014736618564782174,1.0,0.0,0.0,3.0,2.0,1
1537,0.45,0.23422440102965045,0.0,1.0,2.0,1.0,2.0,1
1538,0.2625,0.5121218935012878,1.0,2.0,2.0,1.0,0.0,1
1539,0.3,0.050748620223090936,1.0,1.0,0.0,2.0,2.0,1
1540,0.35,0.10735285047192313,1.0,0.0,1.0,1.0,2.0,1
1541,0.4375,0.051822148727810165,0.0,0.0,0.0,1.0,0.0,1
1542,0.2375,0.051301584996521765,1.0,0.0,2.0,1.0,2.0,1
1543,0.4375,0.051822148727810165,0.0,0.0,0.0,1.0,0.0,1
1544,0.4,0.015712553569072387,0.0,0.0,0.0,3.0,2.0,1
1545,0.4375,0.17566830077223786,1.0,1.0,0.0,1.0,2.0,1
1546,0.35,0.015175789316712771,0.0,0.0,0.0,3.0,2.0,1
1547,0.75,0.15458810467956932,0.0,1.0,1.0,1.0,0.0,1
